what,kind,bundleId,bundleVersion,description,time
java.vm.specification.version,sysinfo,,,"1.7",1506757804231
java.vm.vendor,sysinfo,,,"Oracle Corporation",1506757804231
java.vm.version,sysinfo,,,"21.1-b02",1506757804231
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1506757806634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757810549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757819036
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506757819036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757826196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757835977
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1506757835993
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506757836944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757844900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757847428
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1506757847506
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506757850501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506757853792
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1506757855056
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506757857911
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506757857926
